,Respondent,LanguageWorkedWith,LanguageDesireNextYear,DatabaseWorkedWith,DatabaseDesireNextYear,PlatformWorkedWith,PlatformDesireNextYear,WebFrameWorkedWith,WebFrameDesireNextYear
43211,15984,JavaScript,JavaScript,PostgreSQL,,Raspberry Pi,Kubernetes,jQuery,
43212,15984,PHP,TypeScript,,,WordPress,Linux,,
43213,15984,,,,,,Raspberry Pi,,
43214,15988,Kotlin,C,MySQL,MySQL,Android,Android,Django,Angular/Angular.js
43215,15988,Python,Go,Oracle,,Arduino,Docker,,Django
43216,15988,,JavaScript,,,Linux,IBM Cloud or Watson,,jQuery
43217,15988,,Kotlin,,,Raspberry Pi,Kubernetes,,React.js
43218,15988,,Python,,,,Raspberry Pi,,Ruby on Rails
43219,15988,,Ruby,,,,,,Vue.js
43220,15993,C#,C#,Microsoft SQL Server,Microsoft SQL Server,Android,Android,ASP.NET,ASP.NET
43221,15993,SQL,JavaScript,,SQLite,AWS,Arduino,,
43222,15993,,SQL,,,Microsoft Azure,AWS,,
43223,15993,,,,,Windows,Microsoft Azure,,
43224,15993,,,,,,Windows,,
43225,15995,HTML/CSS,HTML/CSS,Couchbase,Elasticsearch,Android,Android,Express,Express
43226,15995,Java,JavaScript,MySQL,Firebase,Heroku,AWS,Laravel,Laravel
43227,15995,JavaScript,Kotlin,SQLite,MongoDB,iOS,Google Cloud Platform,Vue.js,Vue.js
43228,15995,Kotlin,PHP,,MySQL,,Heroku,,
43229,15995,PHP,SQL,,SQLite,,iOS,,
43230,15995,SQL,Swift,,,,WordPress,,
43231,15995,Swift,,,,,,,
43232,15996,Bash/Shell/PowerShell,Bash/Shell/PowerShell,MySQL,MySQL,Docker,Docker,React.js,
43233,15996,C,Go,Oracle,Oracle,Kubernetes,Kubernetes,,
43234,15996,C++,SQL,,PostgreSQL,,,,
43235,15996,Go,,,,,,,
43236,15996,HTML/CSS,,,,,,,
43237,15996,Java,,,,,,,
43238,15996,JavaScript,,,,,,,
43239,15996,SQL,,,,,,,
43240,15997,HTML/CSS,HTML/CSS,Elasticsearch,Elasticsearch,AWS,Docker,jQuery,Django
43241,15997,Java,PHP,MySQL,MySQL,Docker,Kubernetes,Other(s):,Flask
43242,15997,PHP,Rust,SQLite,SQLite,Linux,Linux,,jQuery
43243,15997,,SQL,,,Slack,,,Vue.js
43244,15997,,WebAssembly,,,Windows,,,Other(s):
43245,15997,,Other(s):,,,,,,
43246,15999,C#,C#,MySQL,MySQL,AWS,AWS,ASP.NET,ASP.NET
43247,15999,HTML/CSS,Java,,,,Raspberry Pi,jQuery,Vue.js
43248,15999,Java,,,,,,Vue.js,
43249,15999,JavaScript,,,,,,,
43250,16004,C#,C#,Microsoft SQL Server,Microsoft SQL Server,Linux,Android,Angular/Angular.js,Angular/Angular.js
43251,16004,HTML/CSS,HTML/CSS,MySQL,,Windows,Arduino,ASP.NET,ASP.NET
43252,16004,Java,JavaScript,,,WordPress,AWS,jQuery,jQuery
43253,16004,JavaScript,Python,,,,Heroku,,Laravel
43254,16004,PHP,SQL,,,,Linux,,React.js
43255,16004,SQL,TypeScript,,,,Raspberry Pi,,Vue.js
43256,16004,VBA,,,,,Windows,,
43257,16005,Bash/Shell/PowerShell,Bash/Shell/PowerShell,Other(s):,Other(s):,AWS,AWS,Spring,Spring
43258,16005,Java,Java,,,,,,
43259,16005,SQL,SQL,,,,,,
43260,16007,C#,C#,Microsoft SQL Server,Firebase,Android,Android,Angular/Angular.js,Angular/Angular.js
43261,16007,HTML/CSS,HTML/CSS,MySQL,Microsoft SQL Server,Microsoft Azure,Docker,ASP.NET,ASP.NET
43262,16007,JavaScript,JavaScript,SQLite,MySQL,,Google Cloud Platform,jQuery,jQuery
43263,16007,SQL,Objective-C,,SQLite,,iOS,,
43264,16007,TypeScript,SQL,,,,Linux,,
43265,16007,,TypeScript,,,,MacOS,,
43266,16007,,,,,,Microsoft Azure,,
43267,16007,,,,,,Raspberry Pi,,
43268,16007,,,,,,WordPress,,
43269,16008,C++,C++,MongoDB,MongoDB,Docker,AWS,Angular/Angular.js,Angular/Angular.js
43270,16008,HTML/CSS,HTML/CSS,SQLite,,Linux,Docker,,
43271,16008,JavaScript,JavaScript,,,Slack,Linux,,
43272,16008,TypeScript,TypeScript,,,,Slack,,
43273,16011,C++,C#,Microsoft SQL Server,MongoDB,Windows,AWS,Angular/Angular.js,ASP.NET
43274,16011,C#,JavaScript,,Microsoft SQL Server,,Heroku,ASP.NET,jQuery
43275,16011,HTML/CSS,Python,,MySQL,,Kubernetes,jQuery,
43276,16011,Java,,,,,,Spring,
43277,16011,JavaScript,,,,,,,
43278,16011,SQL,,,,,,,
43279,16013,Bash/Shell/PowerShell,Bash/Shell/PowerShell,,,Android,Android,React.js,React.js
43280,16013,Java,JavaScript,,,AWS,AWS,,
43281,16013,JavaScript,Kotlin,,,iOS,iOS,,
43282,16013,Objective-C,Swift,,,Raspberry Pi,,,
43283,16013,Python,Other(s):,,,WordPress,,,
43284,16013,Swift,,,,,,,
43285,16013,Other(s):,,,,,,,
43286,16015,Bash/Shell/PowerShell,Bash/Shell/PowerShell,Microsoft SQL Server,Microsoft SQL Server,Windows,AWS,Angular/Angular.js,Angular/Angular.js
43287,16015,C#,C,,MySQL,,Docker,ASP.NET,ASP.NET
43288,16015,HTML/CSS,C#,,PostgreSQL,,Google Cloud Platform,jQuery,React.js
43289,16015,JavaScript,F#,,Redis,,Kubernetes,,Vue.js
43290,16015,SQL,R,,,,Linux,,
43291,16015,TypeScript,SQL,,,,MacOS,,
43292,16015,,TypeScript,,,,Microsoft Azure,,
43293,16015,,,,,,Raspberry Pi,,
43294,16015,,,,,,Windows,,
43295,16016,C#,C#,Microsoft SQL Server,Microsoft SQL Server,Windows,Android,ASP.NET,ASP.NET
43296,16016,HTML/CSS,JavaScript,MySQL,,,Windows,,
43297,16016,JavaScript,,Oracle,,,,,
43298,16016,SQL,,,,,,,
43299,16017,C++,C++,MySQL,,AWS,Docker,jQuery,Vue.js
43300,16017,HTML/CSS,PHP,,,Docker,Linux,,
43301,16017,JavaScript,Python,,,Heroku,Slack,,
43302,16017,PHP,Rust,,,Linux,,,
43303,16017,Python,,,,,,,
43304,16017,SQL,,,,,,,
43305,16020,C++,,Firebase,,Android,,React.js,
43306,16020,Dart,,MongoDB,,AWS,,,
43307,16020,Go,,Redis,,Docker,,,
43308,16020,Java,,,,Google Cloud Platform,,,
43309,16020,JavaScript,,,,,,,
43310,16020,TypeScript,,,,,,,
43311,16020,WebAssembly,,,,,,,
43312,16021,C#,HTML/CSS,MySQL,MySQL,Windows,Docker,,React.js
43313,16021,HTML/CSS,JavaScript,SQLite,,,Kubernetes,,
43314,16021,JavaScript,Kotlin,,,,Microsoft Azure,,
43315,16021,SQL,SQL,,,,Windows,,
43316,16021,Other(s):,TypeScript,,,,,,
43317,16022,C#,C#,Microsoft SQL Server,Microsoft SQL Server,Windows,Android,,
43318,16022,Java,Java,,,,Windows,,
43319,16022,Python,Python,,,,,,
43320,16022,R,R,,,,,,
43321,16022,SQL,SQL,,,,,,
43322,16024,Assembly,Elixir,Microsoft SQL Server,Cassandra,AWS,AWS,Angular/Angular.js,Vue.js
43323,16024,Bash/Shell/PowerShell,JavaScript,PostgreSQL,Couchbase,Docker,Docker,Vue.js,Other(s):
43324,16024,C#,Rust,SQLite,MongoDB,Linux,IBM Cloud or Watson,Other(s):,
43325,16024,Elixir,Scala,,Microsoft SQL Server,Slack,Linux,,
43326,16024,JavaScript,,,PostgreSQL,Windows,Slack,,
43327,16024,Rust,,,SQLite,,,,
43328,16024,Scala,,,,,,,
43329,16024,SQL,,,,,,,
43330,16028,C#,Clojure,Elasticsearch,DynamoDB,Docker,Android,ASP.NET,Express
43331,16028,HTML/CSS,Dart,Microsoft SQL Server,MongoDB,,AWS,Express,React.js
43332,16028,JavaScript,Go,,PostgreSQL,,Docker,React.js,Vue.js
43333,16028,TypeScript,HTML/CSS,,,,Kubernetes,,
43334,16028,,JavaScript,,,,Linux,,
43335,16028,,Python,,,,,,
43336,16028,,Rust,,,,,,
43337,16031,C,C,MySQL,MySQL,Linux,Linux,,
43338,16031,Java,C++,SQLite,,Windows,Windows,,
43339,16031,R,Java,,,,,,
43340,16031,Other(s):,PHP,,,,,,
43341,16031,,R,,,,,,
43342,16031,,Other(s):,,,,,,
43343,16033,HTML/CSS,Go,MariaDB,MariaDB,WordPress,iOS,jQuery,Laravel
43344,16033,JavaScript,HTML/CSS,MySQL,MySQL,,,Laravel,Vue.js
43345,16033,Objective-C,JavaScript,Redis,Redis,,,Vue.js,
43346,16033,PHP,PHP,SQLite,SQLite,,,,
43347,16033,Swift,Python,,,,,,
43348,16033,,Swift,,,,,,
43349,16035,C#,C#,DynamoDB,Elasticsearch,AWS,AWS,ASP.NET,ASP.NET
43350,16035,JavaScript,Go,Firebase,MongoDB,Docker,Docker,jQuery,Vue.js
43351,16035,Ruby,SQL,MySQL,Microsoft SQL Server,Linux,Linux,Ruby on Rails,
43352,16035,SQL,,PostgreSQL,,Slack,Microsoft Azure,,
43353,16035,,,,,Windows,Raspberry Pi,,
43354,16035,,,,,,Slack,,
43355,16035,,,,,,Windows,,
43356,16037,Bash/Shell/PowerShell,C#,Microsoft SQL Server,Firebase,iOS,Arduino,Angular/Angular.js,Angular/Angular.js
43357,16037,C#,JavaScript,SQLite,Microsoft SQL Server,Slack,Docker,ASP.NET,ASP.NET
43358,16037,HTML/CSS,Python,,SQLite,Windows,Raspberry Pi,jQuery,Vue.js
43359,16037,JavaScript,SQL,,,,Slack,,
43360,16037,SQL,TypeScript,,,,,,
43361,16037,TypeScript,,,,,,,
43362,16037,VBA,,,,,,,
43363,16040,C++,C++,,,iOS,iOS,,
43364,16040,C#,C#,,,Windows,Windows,,
43365,16040,Python,,,,,,,
43366,16041,HTML/CSS,C,MongoDB,MongoDB,Android,Android,jQuery,Angular/Angular.js
43367,16041,Java,C++,MySQL,MySQL,Linux,Slack,Laravel,Django
43368,16041,JavaScript,HTML/CSS,PostgreSQL,PostgreSQL,Slack,Windows,,jQuery
43369,16041,PHP,Java,,,Windows,WordPress,,Laravel
43370,16041,SQL,JavaScript,,,,,,React.js
43371,16041,,PHP,,,,,,Vue.js
43372,16041,,Python,,,,,,
43373,16041,,SQL,,,,,,
43374,16046,Bash/Shell/PowerShell,Bash/Shell/PowerShell,PostgreSQL,MongoDB,AWS,AWS,Angular/Angular.js,Angular/Angular.js
43375,16046,HTML/CSS,HTML/CSS,,PostgreSQL,WordPress,Slack,Express,Express
43376,16046,JavaScript,JavaScript,,,,,React.js,React.js
43377,16046,PHP,SQL,,,,,,Vue.js
43378,16046,SQL,TypeScript,,,,,,
43379,16046,TypeScript,,,,,,,
43380,16047,PHP,Go,Elasticsearch,MariaDB,AWS,AWS,Drupal,Drupal
43381,16047,Ruby,PHP,MariaDB,Redis,Docker,Docker,Other(s):,Other(s):
43382,16047,SQL,Ruby,MySQL,,Slack,iOS,,
43383,16047,,Rust,Redis,,,MacOS,,
43384,16047,,Swift,,,,Slack,,
43385,16050,HTML/CSS,C++,Elasticsearch,DynamoDB,Google Cloud Platform,AWS,Express,Angular/Angular.js
43386,16050,JavaScript,C#,Firebase,Elasticsearch,Linux,Google Cloud Platform,Flask,Express
43387,16050,Python,Dart,MongoDB,Firebase,MacOS,iOS,jQuery,Flask
43388,16050,R,Go,MySQL,MongoDB,Slack,Kubernetes,,jQuery
43389,16050,SQL,HTML/CSS,SQLite,MySQL,Windows,Linux,,React.js
43390,16050,VBA,JavaScript,,Redis,,MacOS,,Ruby on Rails
43391,16050,,Python,,SQLite,,Microsoft Azure,,Spring
43392,16050,,R,,,,Slack,,Vue.js
43393,16050,,SQL,,,,Windows,,
43394,16050,,Swift,,,,WordPress,,
43395,16050,,TypeScript,,,,,,
43396,16050,,VBA,,,,,,
43397,16051,Bash/Shell/PowerShell,C++,DynamoDB,Redis,AWS,Google Cloud Platform,Angular/Angular.js,Spring
43398,16051,HTML/CSS,Go,Firebase,,Other(s):,Kubernetes,jQuery,Vue.js
43399,16051,Java,Rust,MySQL,,,,Laravel,
43400,16051,JavaScript,WebAssembly,,,,,React.js,
43401,16051,PHP,,,,,,Other(s):,
43402,16051,SQL,,,,,,,
43403,16052,C,Bash/Shell/PowerShell,MariaDB,Cassandra,Docker,Android,Drupal,Express
43404,16052,C++,C,MongoDB,Firebase,Linux,AWS,Express,Flask
43405,16052,Go,C++,MySQL,MariaDB,Raspberry Pi,Docker,Flask,Ruby on Rails
43406,16052,HTML/CSS,C#,SQLite,MongoDB,Windows,Google Cloud Platform,jQuery,Spring
43407,16052,Java,Clojure,,MySQL,,IBM Cloud or Watson,Ruby on Rails,Vue.js
43408,16052,JavaScript,Elixir,,PostgreSQL,,Kubernetes,Spring,
43409,16052,PHP,Go,,Redis,,Linux,Vue.js,
43410,16052,Python,HTML/CSS,,,,MacOS,,
43411,16052,Rust,Java,,,,Raspberry Pi,,
43412,16052,SQL,JavaScript,,,,Windows,,
43413,16052,,Kotlin,,,,,,
43414,16052,,Python,,,,,,
43415,16052,,Ruby,,,,,,
43416,16052,,Rust,,,,,,
43417,16052,,Scala,,,,,,
43418,16052,,SQL,,,,,,
43419,16052,,TypeScript,,,,,,
43420,16054,C#,C,Microsoft SQL Server,Microsoft SQL Server,Windows,Docker,ASP.NET,
43421,16054,HTML/CSS,C#,Redis,Redis,,Raspberry Pi,,
43422,16054,JavaScript,JavaScript,,,,Windows,,
43423,16054,Python,Python,,,,,,
43424,16054,R,TypeScript,,,,,,
43425,16054,SQL,,,,,,,
43426,16059,Go,C++,MongoDB,PostgreSQL,,,Ruby on Rails,
43427,16059,Python,Go,PostgreSQL,,,,,
43428,16059,Ruby,Python,,,,,,
43429,16065,Bash/Shell/PowerShell,Bash/Shell/PowerShell,Other(s):,MongoDB,Other(s):,,,Vue.js
43430,16065,Python,C#,,MySQL,,,,
43431,16065,Other(s):,Python,,SQLite,,,,
43432,16065,,Other(s):,,,,,,
43433,16071,Bash/Shell/PowerShell,Bash/Shell/PowerShell,Elasticsearch,Elasticsearch,AWS,AWS,ASP.NET,Django
43434,16071,C#,C#,Microsoft SQL Server,MongoDB,Docker,Docker,Django,Express
43435,16071,HTML/CSS,HTML/CSS,PostgreSQL,PostgreSQL,iOS,Kubernetes,Express,Flask
43436,16071,JavaScript,JavaScript,Redis,Redis,MacOS,MacOS,Flask,React.js
43437,16071,Python,Python,,SQLite,Slack,Slack,React.js,Vue.js
43438,16071,SQL,,,,Windows,,,
43439,16071,VBA,,,,,,,
43440,16077,Bash/Shell/PowerShell,Elixir,MongoDB,MongoDB,Android,Android,Angular/Angular.js,Angular/Angular.js
43441,16077,HTML/CSS,HTML/CSS,PostgreSQL,Redis,AWS,AWS,Express,Express
43442,16077,Java,JavaScript,Redis,,Docker,Docker,,React.js
43443,16077,JavaScript,,,,IBM Cloud or Watson,Linux,,
43444,16077,,,,,Linux,,,
43445,16077,,,,,Slack,,,
43446,16077,,,,,Windows,,,
43447,16079,Clojure,C,MariaDB,MariaDB,Android,Android,Flask,Flask
43448,16079,Go,C++,MongoDB,MongoDB,AWS,AWS,React.js,React.js
43449,16079,HTML/CSS,C#,MySQL,MySQL,Docker,Docker,Spring,Spring
43450,16079,Java,Dart,PostgreSQL,PostgreSQL,Linux,Linux,,
43451,16079,Python,HTML/CSS,Redis,Redis,Slack,Slack,,
43452,16079,TypeScript,Java,,,,,,
43453,16079,,Python,,,,,,
43454,16079,,TypeScript,,,,,,
43455,16080,C#,Dart,MariaDB,MariaDB,Android,Android,Angular/Angular.js,Angular/Angular.js
43456,16080,HTML/CSS,HTML/CSS,PostgreSQL,PostgreSQL,Windows,Google Cloud Platform,Other(s):,Vue.js
43457,16080,Java,Java,SQLite,SQLite,,iOS,,Other(s):
43458,16080,JavaScript,JavaScript,Other(s):,,,,,
43459,16080,PHP,PHP,,,,,,
43460,16080,SQL,SQL,,,,,,
43461,16080,,Swift,,,,,,
43462,16080,,TypeScript,,,,,,
43463,16083,HTML/CSS,Python,DynamoDB,,AWS,Linux,Angular/Angular.js,Vue.js
43464,16083,JavaScript,,MongoDB,,Heroku,,Express,
43465,16083,SQL,,MySQL,,MacOS,,jQuery,
43466,16083,TypeScript,,PostgreSQL,,Raspberry Pi,,React.js,
43467,16088,Bash/Shell/PowerShell,C#,MariaDB,Microsoft SQL Server,Android,Android,ASP.NET,Laravel
43468,16088,C++,HTML/CSS,MongoDB,MySQL,Arduino,Arduino,Laravel,
43469,16088,C#,JavaScript,Microsoft SQL Server,,Docker,Google Cloud Platform,,
43470,16088,HTML/CSS,SQL,MySQL,,Google Cloud Platform,Linux,,
43471,16088,Java,VBA,Oracle,,Linux,MacOS,,
43472,16088,JavaScript,Other(s):,SQLite,,Microsoft Azure,Microsoft Azure,,
43473,16088,PHP,,,,Raspberry Pi,Slack,,
43474,16088,SQL,,,,Slack,Windows,,
43475,16088,VBA,,,,Windows,WordPress,,
43476,16088,Other(s):,,,,WordPress,,,
43477,16089,C,Elixir,DynamoDB,DynamoDB,AWS,Docker,,
43478,16089,C++,Erlang,PostgreSQL,PostgreSQL,Docker,Google Cloud Platform,,
43479,16089,Elixir,Go,Redis,Redis,Google Cloud Platform,,,
43480,16089,Erlang,,,,Kubernetes,,,
43481,16089,Go,,,,,,,
43482,16089,Java,,,,,,,
43483,16089,JavaScript,,,,,,,
43484,16089,Kotlin,,,,,,,
43485,16089,Python,,,,,,,
43486,16089,Rust,,,,,,,
43487,16093,Bash/Shell/PowerShell,Elixir,Elasticsearch,Elasticsearch,Docker,Docker,jQuery,jQuery
43488,16093,HTML/CSS,Go,MariaDB,MariaDB,Linux,Linux,,React.js
43489,16093,Java,HTML/CSS,MongoDB,MongoDB,Slack,Slack,,Vue.js
43490,16093,JavaScript,Java,,,,,,
43491,16093,Scala,JavaScript,,,,,,
43492,16093,SQL,Rust,,,,,,
43493,16093,,Scala,,,,,,
43494,16093,,SQL,,,,,,
43495,16093,,WebAssembly,,,,,,
43496,16094,Bash/Shell/PowerShell,C#,MongoDB,MongoDB,Docker,Docker,Angular/Angular.js,ASP.NET
43497,16094,C,Python,Microsoft SQL Server,Redis,Linux,Linux,ASP.NET,
43498,16094,C++,Swift,Redis,,MacOS,MacOS,,
43499,16094,C#,TypeScript,,,Raspberry Pi,Windows,,
43500,16094,HTML/CSS,,,,Windows,,,
43501,16094,JavaScript,,,,,,,
43502,16094,Python,,,,,,,
43503,16094,SQL,,,,,,,
43504,16094,Swift,,,,,,,
43505,16094,TypeScript,,,,,,,
43506,16095,Bash/Shell/PowerShell,Bash/Shell/PowerShell,Elasticsearch,Cassandra,Docker,Docker,jQuery,Flask
43507,16095,JavaScript,Elixir,MySQL,Elasticsearch,Linux,Kubernetes,React.js,React.js
43508,16095,PHP,Go,Redis,Redis,,Linux,Vue.js,Vue.js
43509,16095,SQL,JavaScript,,,,,,
43510,16095,,PHP,,,,,,
43511,16095,,Rust,,,,,,
43512,16097,Bash/Shell/PowerShell,Bash/Shell/PowerShell,Cassandra,Cassandra,AWS,AWS,Django,
43513,16097,C++,C++,Elasticsearch,MariaDB,Docker,Docker,Ruby on Rails,
43514,16097,HTML/CSS,HTML/CSS,MariaDB,MySQL,Kubernetes,iOS,,
43515,16097,Java,Java,MySQL,PostgreSQL,Linux,Kubernetes,,
43516,16097,JavaScript,JavaScript,PostgreSQL,Redis,MacOS,Linux,,
43517,16097,PHP,PHP,Redis,,Slack,MacOS,,
43518,16097,Python,Python,,,,Raspberry Pi,,
43519,16097,R,R,,,,Slack,,
43520,16097,SQL,,,,,,,
43521,16098,Bash/Shell/PowerShell,Bash/Shell/PowerShell,Firebase,Cassandra,Android,Android,ASP.NET,ASP.NET
43522,16098,C,C,MySQL,Firebase,AWS,AWS,jQuery,Express
43523,16098,HTML/CSS,Dart,,MySQL,iOS,Docker,React.js,React.js
43524,16098,JavaScript,Go,,Redis,Windows,Google Cloud Platform,Vue.js,Vue.js
43525,16098,SQL,JavaScript,,,WordPress,iOS,,
43526,16098,,SQL,,,,Windows,,
43527,16098,,WebAssembly,,,,,,
43528,16099,Bash/Shell/PowerShell,HTML/CSS,Microsoft SQL Server,PostgreSQL,AWS,AWS,Express,Express
43529,16099,C#,JavaScript,PostgreSQL,,Docker,Docker,React.js,React.js
43530,16099,HTML/CSS,TypeScript,,,Linux,Google Cloud Platform,,
43531,16099,JavaScript,WebAssembly,,,Raspberry Pi,Kubernetes,,
43532,16099,SQL,,,,Slack,Linux,,
43533,16099,TypeScript,,,,Windows,Microsoft Azure,,
43534,16099,,,,,,Raspberry Pi,,
43535,16099,,,,,,Slack,,
43536,16099,,,,,,Windows,,
43537,16107,C#,C#,Microsoft SQL Server,,Heroku,Google Cloud Platform,ASP.NET,
43538,16107,JavaScript,Python,Oracle,,Windows,Heroku,jQuery,
43539,16107,,,,,,Raspberry Pi,,
43540,16107,,,,,,Windows,,
43541,16113,Bash/Shell/PowerShell,F#,MongoDB,,AWS,,Angular/Angular.js,
43542,16113,HTML/CSS,,,,Docker,,Express,
43543,16113,JavaScript,,,,MacOS,,React.js,
43544,16116,Bash/Shell/PowerShell,C,Microsoft SQL Server,MongoDB,Android,Android,ASP.NET,ASP.NET
43545,16116,C,C#,,,iOS,iOS,,jQuery
43546,16116,C++,Go,,,Linux,Linux,,
43547,16116,C#,Java,,,MacOS,Windows,,
43548,16116,Java,,,,Microsoft Azure,,,
43549,16116,JavaScript,,,,Windows,,,
43550,16116,Objective-C,,,,,,,
43551,16116,Python,,,,,,,
43552,16116,SQL,,,,,,,
43553,16122,Bash/Shell/PowerShell,Assembly,DynamoDB,MongoDB,Arduino,Arduino,Express,
43554,16122,C,C,Elasticsearch,Redis,AWS,AWS,Flask,
43555,16122,C++,C++,MariaDB,,Docker,Docker,jQuery,
43556,16122,Go,Clojure,MongoDB,,Google Cloud Platform,Google Cloud Platform,React.js,
43557,16122,Java,Elixir,Microsoft SQL Server,,Linux,Linux,,
43558,16122,JavaScript,Erlang,MySQL,,MacOS,MacOS,,
43559,16122,PHP,Go,PostgreSQL,,Slack,Slack,,
43560,16122,Python,Python,Redis,,Windows,,,
43561,16122,R,Rust,SQLite,,,,,
43562,16122,Scala,,,,,,,
43563,16122,SQL,,,,,,,
43564,16123,Java,C#,Oracle,Firebase,Docker,Android,Angular/Angular.js,Angular/Angular.js
43565,16123,JavaScript,Java,,MongoDB,Windows,AWS,,Django
43566,16123,SQL,JavaScript,,,,Docker,,Flask
43567,16123,,Python,,,,Google Cloud Platform,,Spring
43568,16123,,TypeScript,,,,Linux,,
43569,16123,,,,,,MacOS,,
43570,16128,Bash/Shell/PowerShell,Go,Elasticsearch,,AWS,AWS,Angular/Angular.js,Angular/Angular.js
43571,16128,C,HTML/CSS,MySQL,,Docker,Docker,jQuery,jQuery
43572,16128,Go,Java,PostgreSQL,,Heroku,MacOS,Laravel,Laravel
43573,16128,HTML/CSS,JavaScript,,,MacOS,Slack,Spring,Spring
43574,16128,Java,Kotlin,,,Slack,Windows,Vue.js,Vue.js
43575,16128,JavaScript,SQL,,,Windows,,,
43576,16128,PHP,TypeScript,,,WordPress,,,
43577,16128,SQL,,,,,,,
43578,16128,TypeScript,,,,,,,
43579,16136,C#,C#,Microsoft SQL Server,Microsoft SQL Server,Android,Android,Angular/Angular.js,Angular/Angular.js
43580,16136,HTML/CSS,Python,,,Windows,Windows,,
43581,16136,JavaScript,SQL,,,,,,
43582,16136,Python,,,,,,,
43583,16136,SQL,,,,,,,
43584,16144,HTML/CSS,HTML/CSS,MariaDB,MariaDB,Windows,Windows,Angular/Angular.js,Angular/Angular.js
43585,16144,JavaScript,JavaScript,MongoDB,MySQL,,,Express,Express
43586,16144,TypeScript,TypeScript,Microsoft SQL Server,,,,React.js,React.js
43587,16144,,,MySQL,,,,,
43588,16144,,,Oracle,,,,,
43589,16144,,,PostgreSQL,,,,,
43590,16145,Bash/Shell/PowerShell,Java,Microsoft SQL Server,MariaDB,Other(s):,Android,jQuery,Laravel
43591,16145,HTML/CSS,PHP,MySQL,MongoDB,,Docker,Other(s):,Ruby on Rails
43592,16145,JavaScript,Python,Oracle,MySQL,,Linux,,Other(s):
43593,16145,PHP,,,PostgreSQL,,Other(s):,,
43594,16145,SQL,,,Redis,,,,
43595,16147,Java,Go,MongoDB,MongoDB,AWS,AWS,Django,Django
43596,16147,Python,Java,Microsoft SQL Server,Microsoft SQL Server,Docker,Docker,jQuery,Spring
43597,16147,SQL,Python,Redis,MySQL,Linux,Google Cloud Platform,Spring,
43598,16147,Other(s):,SQL,,PostgreSQL,MacOS,Kubernetes,,
43599,16147,,Other(s):,,Redis,Slack,Linux,,
43600,16147,,,,,Windows,MacOS,,
43601,16147,,,,,,Slack,,
43602,16147,,,,,,Windows,,
43603,16151,JavaScript,Go,PostgreSQL,MariaDB,Docker,Docker,Django,
43604,16151,Python,Python,Redis,PostgreSQL,Heroku,Kubernetes,Flask,
43605,16151,,Rust,,Redis,Linux,Linux,React.js,
43606,16151,,,,,Slack,Slack,,
43607,16155,Bash/Shell/PowerShell,Rust,PostgreSQL,DynamoDB,AWS,AWS,Express,Express
43608,16155,JavaScript,Scala,Redis,Redis,Docker,Docker,React.js,
43609,16155,SQL,TypeScript,Other(s):,,Kubernetes,Kubernetes,Other(s):,
43610,16155,TypeScript,,,,Linux,Linux,,
43611,16155,,,,,Raspberry Pi,Other(s):,,
43612,16155,,,,,Slack,,,
43613,16155,,,,,Other(s):,,,
43614,16158,Bash/Shell/PowerShell,Elixir,DynamoDB,PostgreSQL,AWS,AWS,React.js,React.js
43615,16158,Elixir,Ruby,PostgreSQL,Redis,Docker,Docker,Ruby on Rails,Ruby on Rails
43616,16158,JavaScript,,Redis,,Linux,Linux,Other(s):,Other(s):
43617,16158,Ruby,,,,MacOS,Slack,,
43618,16158,,,,,Slack,,,
43619,16158,,,,,Windows,,,
43620,16161,Bash/Shell/PowerShell,Bash/Shell/PowerShell,MariaDB,MariaDB,Android,Android,Angular/Angular.js,Angular/Angular.js
43621,16161,C,C,MongoDB,MongoDB,Docker,Docker,Express,Express
43622,16161,C++,C++,MySQL,MySQL,Heroku,Heroku,jQuery,jQuery
43623,16161,HTML/CSS,HTML/CSS,Oracle,Oracle,Slack,Slack,Laravel,Laravel
43624,16161,Java,Java,SQLite,SQLite,Windows,Windows,React.js,
43625,16161,JavaScript,JavaScript,,,WordPress,WordPress,,
43626,16161,PHP,PHP,,,,,,
43627,16161,Python,SQL,,,,,,
43628,16161,SQL,TypeScript,,,,,,
43629,16161,TypeScript,,,,,,,
43630,16164,HTML/CSS,C#,Firebase,MongoDB,Docker,Arduino,Express,Express
43631,16164,JavaScript,HTML/CSS,MongoDB,MySQL,Linux,Docker,React.js,Flask
43632,16164,TypeScript,JavaScript,MySQL,SQLite,MacOS,Linux,Vue.js,React.js
43633,16164,,Python,,,Slack,MacOS,,
43634,16164,,TypeScript,,,Windows,Raspberry Pi,,
43635,16164,,,,,WordPress,Slack,,
43636,16169,Bash/Shell/PowerShell,Bash/Shell/PowerShell,Cassandra,Cassandra,AWS,Android,,
43637,16169,Java,Go,Elasticsearch,Elasticsearch,Docker,Arduino,,
43638,16169,JavaScript,Python,MySQL,MongoDB,Linux,AWS,,
43639,16169,Python,R,PostgreSQL,MySQL,Slack,Docker,,
43640,16169,Scala,SQL,,SQLite,Windows,Linux,,
43641,16169,SQL,,,,,Raspberry Pi,,
43642,16169,,,,,,Slack,,
43643,16169,,,,,,Windows,,
43644,16171,Assembly,Bash/Shell/PowerShell,Elasticsearch,Elasticsearch,Android,Android,Angular/Angular.js,
43645,16171,Bash/Shell/PowerShell,C,PostgreSQL,PostgreSQL,Arduino,Arduino,jQuery,
